Phylum,Class,Order,Family,Genus,Species,OTU,CGH0116_C2D1,CGH0116_JX,CKH0135_JX,CWZ0121_JX,CWZ0121_PD,DGN16SxfsMAaA_12_117,DGN16SxfsMAaA_12_122,DGN16SxfsMAaA_13_114,DGN16SxfsMAaA_16_119,DGN16SxfsMAaA_17_112,DGN16SxfsMAaA_18_115,DGN16SxfsMCaB_19_109,DGN16SxfsMCaB_20_109,DGN16SxfsMCaB_21_109,DGN16SxfsMCaB_22_109,FMS0129_JX,FQT0113_C2D15,FQT0113_JX,FW0124_JX,GXJ0103_C6,GXJ0103_C8D15,GZL0140_JX,HAH0115_JX,HM0120_JX,HSR0114_JX,JFQ0138_JX,LGZ0123_JX,LJK0127_JX,LMS0134_JX,LWM0133_JX,PXX0136_JX,SJH0128_JX,SLM0122_JX,SZL0119_JX,TWH0126_JX,WHYD200513577_A,WHYD200513765_A,WHYD200513766_A,WHYD200513772_A,WHYD200513773_A,WHYD200513783_A,WHYD200513784_A,WHYD200513785_A,WHYD200513786_A,WHYD200513791_A,WHYD200513792_A,WHYD200513795_A,WHYD200513797_A,WHYD200513798_A,WHYD200513799_A,WHYD200513800_A,WHYD200513802_A,WHYD200513812_A,WHYD200513813_A,WHYD200513815_A,WHYD200513822_A,WHYD200716229_A,WHYD200716230_A,WHYD200716245_A,WHYD200716254_A,WY0132_JX,YGF0137_JX,YMS0125_JX,YZR0106_C2,YZR0106_C4,YZY0112_C2D15,ZJD0111_C4uiPD,ZJD0111_JX,ZXL0117_JX
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,uncultured_organism_g__UCG-002,OTU6713,10,49,0,0,0,0,193,88,0,0,275,0,0,0,0,0,0,0,479,253,251,0,0,0,1,11,3,0,0,0,0,282,0,0,0,0,24,0,0,0,56,0,5,111,0,0,0,15,0,0,0,118,2,0,120,0,0,2,0,0,0,0,304,0,0,0,2,1,504
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,uncultured_organism_g__UCG-002,OTU1440,0,1,0,0,0,0,11,9,3,0,21,0,0,0,0,1,0,0,28,11,28,0,0,0,0,0,1,0,0,0,0,22,0,0,6,0,3,0,0,0,47,0,1,53,0,0,0,0,0,0,0,46,0,0,17,0,0,0,0,0,0,0,14,0,0,0,0,0,26
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,uncultured_bacterium_g__UCG-002,OTU6109,0,0,0,0,0,0,4,7,0,0,39,0,0,0,0,0,0,0,5,16,8,0,0,0,0,0,3,0,47,1,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,gut_metagenome_g__UCG-002,OTU6119,0,0,0,0,0,1,8,13,1,0,32,1,0,0,0,0,0,0,18,8,14,0,0,0,0,0,1,0,9,1,0,1,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,unclassified_g__UCG-002,OTU1714,0,0,0,0,0,0,30,66,0,0,44,0,0,0,0,0,0,0,0,11,45,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,unclassified_g__UCG-002,OTU737,0,1,0,0,0,7,20,82,23,0,39,135,0,0,0,0,0,0,15,17,45,0,0,0,0,0,48,0,97,0,0,56,0,0,58,18,0,0,1,0,5,0,0,63,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,uncultured_bacterium_g__UCG-002,OTU5115,0,0,0,0,0,3,6,51,0,0,12,109,0,0,0,0,0,0,17,9,84,0,0,0,0,0,54,0,32,1,0,10,0,0,0,0,1,0,0,0,14,0,0,27,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,unclassified_g__UCG-002,OTU4620,0,0,0,0,0,5,4,5,15,0,0,2,0,0,0,3,0,0,5,1,1,0,0,0,0,0,7,0,13,1,0,6,0,0,150,5,0,0,0,0,2,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,uncultured_rumen_bacterium_g__UCG-002,OTU4910,0,0,0,0,0,0,44,52,0,0,143,114,0,0,0,0,0,0,33,52,56,0,0,0,0,0,207,0,0,206,0,2,0,0,0,67,311,0,0,0,72,0,0,1,0,0,0,0,0,0,0,0,0,0,895,0,0,0,0,0,0,0,0,0,0,0,0,0,27
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,unclassified_g__UCG-002,OTU1230,0,0,0,0,0,14,10,4,15,0,7,2,0,0,0,0,0,0,2,0,6,0,0,0,0,0,14,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,unclassified_g__UCG-002,OTU6114,0,0,0,0,0,0,15,11,3,0,20,12,0,0,0,0,0,0,56,25,30,0,0,0,0,0,19,0,26,0,0,16,0,0,1,1,1,0,0,0,24,0,1,19,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,unclassified_g__UCG-002,OTU5009,0,1,0,0,0,2,6,7,1,0,40,1,0,0,0,0,0,0,5,9,36,0,0,0,0,0,30,0,43,0,0,12,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-003,uncultured_bacterium_g__UCG-003,OTU1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,0,0,0,4,0,61,7,0,0,0,52,0,0,0,1,28,0,18,0,0,11,0,0,0,0,0,0,0,0,0,0,15
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-003,uncultured_organism_g__UCG-003,OTU5828,6,27,0,0,0,0,7,23,2,0,20,0,0,0,0,0,0,0,131,132,78,0,0,0,0,0,26,0,9,1,0,0,0,0,4,1,79,0,0,0,91,0,2,127,0,0,0,1,0,0,1,96,2,0,183,0,0,0,0,0,0,0,3,0,0,0,0,1,304
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-003,uncultured_organism_g__UCG-003,OTU4756,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,11,5,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,15,0,0,0,2,0,0,0,2,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,6
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-003,uncultured_bacterium_g__UCG-003,OTU631,3,14,0,0,0,43,0,0,34,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,2,75,8,0,0,0,0,0,65,15,3,0,0,2,0,25,2,0,0,0,20,0,0,0,0,11,0,7,0,65,10,0,50,0,0,4,0,0,0,0,0,9
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,unclassified_g__UCG-005,OTU5858,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,uncultured_bacterium_g__UCG-005,OTU5408,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,unclassified_g__UCG-005,OTU751,0,0,0,0,0,0,228,249,0,0,33,0,0,0,0,0,0,0,32,72,1303,0,0,1,0,0,410,5,0,67,0,0,0,0,0,0,0,0,0,0,182,0,0,470,0,0,0,0,0,0,0,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,uncultured_organism_g__UCG-005,OTU1050,0,0,0,0,0,0,1,183,0,0,27,13,0,0,0,0,0,0,31,21,282,0,0,0,0,0,14,0,0,245,0,0,0,0,0,0,27,0,0,0,101,0,0,58,0,0,0,0,0,0,0,6,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,unclassified_g__UCG-005,OTU5229,0,0,0,0,0,0,14,8,0,0,2,0,0,0,0,0,0,0,0,2,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,gut_metagenome_g__UCG-005,OTU2920,1,0,0,0,0,0,6,3,0,0,8,8,0,0,0,0,0,0,83,8,27,0,0,0,55,0,70,156,0,428,0,1,0,0,0,0,68,0,0,0,5,0,0,614,35,0,0,0,0,0,0,646,0,0,226,0,0,0,0,0,0,0,4,0,0,0,23,0,21
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,unclassified_g__UCG-005,OTU636,0,0,0,0,0,0,3,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,metagenome_g__UCG-005,OTU1284,0,0,0,0,0,0,1,1,3,0,2,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,20,0,1,2,0,5,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,unclassified_g__UCG-005,OTU255,0,0,0,0,0,0,2,3,0,0,21,2,0,0,1,0,0,0,0,9,453,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,uncultured_organism_g__UCG-005,OTU6083,0,0,0,0,0,0,0,5,0,0,0,2032,0,0,0,0,0,0,214,4,66,0,0,0,1,0,1,0,0,0,0,102,0,0,0,46,97,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,unclassified_g__UCG-005,OTU1303,1,5,0,0,0,82,25,126,0,0,29,295,0,0,0,0,0,0,22,86,135,0,0,0,22,0,33,69,281,2,0,83,0,0,0,0,17,20,0,0,43,0,5,97,16,0,1,8,0,0,0,115,0,0,4,0,0,0,62,0,0,0,38,0,0,0,3984,0,59
Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,UCG-009,uncultured_bacterium_g__UCG-009,OTU1807,0,0,5,0,0,0,16,8,0,0,17,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,10,0,0,19,0,6,0,0,7,0,2,0,0,0,13,0,0,7,0,0,0,0,0,0,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,8
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU268,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,4,0,31,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU848,2,0,0,0,0,0,0,0,0,2,0,0,22,0,0,0,0,1,0,0,0,0,7,0,0,0,2,0,0,0,76,4,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2,0,0,6,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU664,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU1285,0,0,0,0,0,0,0,0,0,28,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57,0,29,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU1606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,8,0,0,0,0,0,0,2,0,0,0,1,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU1712,0,0,0,0,0,0,22,6,0,0,38,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,29,0,0,13,0,0,0,0,0,0,64,0,0,0,12,0,0,5,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU1710,0,0,0,0,0,0,2,3,0,0,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU2362,28,1,0,0,0,0,0,0,2,0,17,1,25,0,0,0,0,0,0,1,3,0,22,0,34,0,8,0,5,6,0,23,0,0,0,1,8,2,2,0,4,2,0,1,0,0,0,2,0,14,0,2,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU2566,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,14,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU4834,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,8,1,0,0,0,0,0,0,0,0,1,0,15,0,0,1,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU1450,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5,0,0,7,0,0,0,0,0,0,0,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU6633,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,18,31,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,1,74,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU680,0,1,0,0,0,0,9,4,3,0,97,1,17,0,0,0,0,0,0,13,2,0,1,0,9,0,0,0,11,10,5,8,9,0,0,1,12,1,0,0,8,0,1,4,7,0,0,35,0,1,0,1,0,0,67,0,0,0,0,0,0,0,141,1,0,0,6,2,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU1025,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,6,0,0,0,6,0,1,0,0,2,5,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,0,3,0,0,0,0,0,5,0,0,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU6632,0,0,0,0,0,0,9,22,0,0,11,0,0,0,0,0,0,0,10,10,21,0,0,0,0,0,39,0,0,14,0,0,0,0,0,0,84,0,0,0,7,0,0,13,0,0,0,0,0,3,0,2,0,0,39,0,12,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU1041,2,1,0,0,0,0,0,0,1,33,0,0,25,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,1,43,3,20,0,3,2,0,1,4,0,0,11,0,2,1,0,5,1,0,3,45,0,2,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU4373,0,0,0,0,0,0,6,1,0,0,4,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,15,0,0,32,0,0,0,0,0,0,40,0,0,0,4,0,0,7,0,0,0,0,0,0,0,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU5160,0,0,0,0,0,0,0,0,0,26,0,0,17,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,19,0,0,210,169,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,55,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU6706,1,5,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,6,13,6,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,9,0,0,0,24,0,7,41,0,0,0,7,0,0,0,30,3,0,57,1,0,1,0,0,0,0,22,0,0,0,0,0,42
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU1709,0,0,0,0,0,0,0,8,4,0,9,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,13,0,11,0,0,5,0,0,1,0,0,0,1,0,2,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU715,3,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,5,0,0,17,0,0,0,2,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU1537,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,0,6,0,0,2,0,0,0,4,0,0,0,0,0,1,4,0,0,0,8,0,10,0,1,0,0,6,0,7,0,0,1,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU637,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,6,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,6
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU812,0,1,0,0,0,2,3,2,9,0,4,3,0,0,0,0,0,0,8,0,10,0,0,0,0,0,3,0,13,2,0,8,0,0,12,3,0,0,2,0,5,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU703,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,6,0,0,0,6,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU6190,6,10,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,0,1,8,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU6224,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,1,0,19,60,0,0,0,0,0,1,13,0,0,0,6,0,0,5,32,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU735,0,1,0,0,0,0,5,7,8,0,7,1,0,0,0,1,0,0,0,2,12,0,0,0,1,0,5,1,16,3,0,7,0,0,2,3,0,0,4,0,7,0,2,13,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU1887,13,0,0,0,0,1,1,2,4,0,3,0,0,0,0,0,0,0,0,1,0,0,12,0,35,0,6,0,0,3,0,13,0,0,0,0,3,59,0,0,1,1,0,1,0,0,0,0,0,17,0,1,0,0,0,0,2,1,0,10,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU1357,1,3,0,0,0,0,2,1,0,0,5,0,0,0,0,0,0,0,13,10,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,8,0,3,17,0,0,0,6,0,0,0,11,3,0,14,0,0,1,0,0,0,0,9,0,0,0,0,0,34
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU1641,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU1000,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,3,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,unclassified_c__Clostridia,OTU1001,0,0,0,0,0,0,7,2,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,14,0,0,0,2,0,0,2,0,0,0,4,0,3,0,0,0,0,7,0,45,0,0,0,0,0,0,0,0,0,0,0,0
Proteobacteria,Gammaproteobacteria,unclassified_c__Gammaproteobacteria,unclassified_c__Gammaproteobacteria,unclassified_c__Gammaproteobacteria,unclassified_c__Gammaproteobacteria,OTU5281,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,11,0,0,0,1,25,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,8,9,0,0,7,0,0,0,0,32,0,0,0,0
Proteobacteria,Gammaproteobacteria,unclassified_c__Gammaproteobacteria,unclassified_c__Gammaproteobacteria,unclassified_c__Gammaproteobacteria,unclassified_c__Gammaproteobacteria,OTU5273,0,13,0,68,51,1,1,0,0,2,1,19,4,0,1,1,0,0,1,3,10,0,51,0,1,29,3,35,13,0,53,1,0,0,0,6,3,0,3,0,0,0,1,0,2,0,0,0,0,0,0,23,0,0,2,0,0,16,0,4,8,0,2,0,14,0,12,3,0
Firmicutes,Negativicutes,unclassified_c__Negativicutes,unclassified_c__Negativicutes,unclassified_c__Negativicutes,unclassified_c__Negativicutes,OTU3043,17,3,0,98,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,11,27,0,0,0,0,32,0,0,4,0,111,0,0,0,0,36,0,0,0,277,0,0,0,0,0,0,0
